Pharma Model,Num Feature,Fit,Norm Fit,Num Hydrophobic,Num HB Acceptor,Num HB Donor,Num Positive,Num Negative,Num Aromatic,Name,Class,Uniplot,Function,Disease,"Idication
"
1kw2_A_cavity_3,15,7.291,0.4861,8,0,3,3,1,0,Vitamin D-binding protein,TRANSPORT PROTEIN,VTDB_HUMAN,"Multifunctional protein found in plasma, ascitic fluid, cerebrospinal fluid, and urine and on the surface of many cell types. In plasma, it carries the vitamin D sterols and prevents polymerization of actin by binding its monomers. DBP associates with mem",NONE,"NONE
"
1jdl_A_cavity_1,9,4.374,0.4861,6,2,1,0,0,0,Cytochrome c2 iso-2,NONE,P81154,Involved in iron ion binding,NONE,"NONE
"
1qe0_A_cavity_2,8,3.888,0.486,5,0,2,1,0,0,Histidyl-tRNA synthetase,NONE,P60911,NONE,NONE,"NONE
"
2csn_A_cavity_1,13,6.316,0.4859,4,1,4,4,0,0,Casein kinase I homolog 1,NONE,P40233,Involved in protein kinase activity,NONE,"NONE
"
2cw0_C_cavity_5,8,3.884,0.4855,5,1,1,0,1,0,DNA-directed RNA polymerase subunit alpha,NONE,Q9Z9H6,NONE,NONE,"NONE
"
1q2h_C_cavity_1,8,3.883,0.4854,8,0,0,0,0,0,SH2B adapter protein 2,NONE,O14492,NONE,NONE,"NONE
"
1gtt_C_cavity_2,8,3.883,0.4853,3,1,2,2,0,0,Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase,NONE,P37352,NONE,NONE,"NONE
"
1nox_A_cavity_1,8,3.882,0.4852,7,1,0,0,0,0,NADH dehydrogenase,NONE,Q60049,Involved in oxidoreductase activity,NONE,"NONE
"
3bd0_C_cavity_1,9,4.366,0.4851,5,1,2,0,1,0,Protein MEMO1,NONE,Q9Y316,NONE,NONE,"NONE
"
1sqi_B_cavity_2,8,3.881,0.4851,7,0,1,0,0,0,4-hydroxyphenylpyruvate dioxygenase,NONE,P32754,Amino acid transport and metabolism,NONE,"Used as an adjunct to dietary restriction of tyrosine and phenylalanine in the treatment of hereditary tyrosinemia type 1.
"
1go3_N_cavity_1,8,3.876,0.4845,6,1,1,0,0,0,DNA-directed RNA polymerase subunit E,NONE,Q57840,NONE,NONE,"NONE
"
1du2_A_cavity_1,8,3.869,0.4837,3,2,2,1,0,0,DNA polymerase III subunit theta,NONE,P0ABS8,NONE,NONE,"NONE
"
1m7w_B_cavity_1,9,4.353,0.4836,7,0,1,0,1,0,Hepatocyte nuclear factor 4-alpha,NONE,P22449,Involved in transcription factor activity,NONE,"NONE
"
2d3a_I_cavity_1,10,4.835,0.4835,7,1,1,0,1,0,Glutamine synthetase root isozyme 3,NONE,P38561,NONE,NONE,"NONE
"
1hta_A_cavity_1,8,3.868,0.4835,4,0,3,1,0,0,DNA-binding protein HMf-1,NONE,P48781,NONE,NONE,"NONE
"
1l5x_A_cavity_1,8,3.867,0.4834,6,0,2,0,0,0,5-nucleotidase surE1,NONE,Q8ZU79,Involved in hydrolase activity,NONE,"NONE
"
2pm7_C_cavity_2,9,4.348,0.4831,9,0,0,0,0,0,Protein transport protein SEC31,NONE,P38968,NONE,NONE,"NONE
"
1gyh_A_cavity_2,12,5.795,0.4829,6,1,2,3,0,0,"Endo-a1,5-arabinanase",NONE,P95470,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,"NONE
"
1rj6_A_cavity_1,9,4.346,0.4829,5,3,0,0,1,0,Carbonic anhydrase 14,LYASE,CAH14_MOUSE,Reversible hydration of carbon dioxide.,NONE,"NONE
"
1o68_A_cavity_1,9,4.346,0.4829,5,0,2,2,0,0,3-methyl-2-oxobutanoate hydroxymethyltransferase,NONE,Q9JZW6,"Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is tranferred onto alpha-ketoisovalerate to form ketopantoate.",NONE,"NONE
"
1ybm_B_cavity_1,9,4.344,0.4827,6,2,1,0,0,0,Uncharacterized protein At5g02240,NONE,Q94EG6,Involved in catalytic activity,NONE,"NONE
"
3bbw_B_cavity_1,12,5.79,0.4825,6,2,1,3,0,0,Receptor tyrosine-protein kinase erbB-4,TRANSFERASE,ERBB4_HUMAN,"Specifically binds and is activated by neuregulins, NRG- 2, NRG-3, heparin-binding EGF-like growth factor, betacellulin and NTAK. Interaction with these factors induces cell differentiation. Not activated by EGF, TGF-A, and amphiregulin.",NONE,"NONE
"
1dml_E_cavity_1,8,3.859,0.4824,5,0,2,0,1,0,DNA polymerase processivity factor,NONE,P10226,NONE,NONE,"NONE
"
2gd9_B_cavity_1,9,4.34,0.4822,6,2,1,0,0,0,Uncharacterized protein yyaP,NONE,P37508,NONE,NONE,"NONE
"
1kbh_A_cavity_1,9,4.338,0.482,5,0,3,1,0,0,Nuclear receptor coactivator 3,NONE,Q9Y6Q9,NONE,NONE,"NONE
"
3fiv_A_cavity_1,8,3.856,0.482,6,1,1,0,0,0,Pol polyprotein,NONE,P16088,NONE,NONE,"NONE
"
1bp1_A_cavity_1,9,4.334,0.4815,8,0,1,0,0,0,Bactericidal permeability-increasing protein,NONE,P17213,Involved in lipid binding,NONE,"NONE
"
2oqc_A_cavity_1,13,6.258,0.4814,6,3,1,1,2,0,Uncharacterized protein yxeI,NONE,P54948,NONE,NONE,"NONE
"
2bnx_B_cavity_3,9,4.332,0.4813,7,1,1,0,0,0,Protein diaphanous homolog 1,NONE,O08808,NONE,NONE,"NONE
"
1bgx_H_cavity_1,8,3.848,0.481,6,0,2,0,0,0,"DNA polymerase I, thermostable",NONE,P19821,"Replication, recombination and repair",NONE,"NONE
"
3b9p_A_cavity_1,8,3.846,0.4808,6,1,1,0,0,0,Spastin,NONE,Q8I0P1,NONE,NONE,"NONE
"
1fpp_B_cavity_2,8,3.844,0.4805,5,0,1,1,1,0,Protein farnesyltransferase subunit beta,NONE,Q02293,NONE,NONE,"NONE
"
1ieb_A_cavity_2,9,4.324,0.4804,7,0,2,0,0,0,"H-2 class II histocompatibility antigen, E-D alpha chain",NONE,P01904,NONE,NONE,"NONE
"
1lar_A_cavity_1,8,3.842,0.4803,5,1,1,0,1,0,Receptor-type tyrosine-protein phosphatase F,NONE,P10586,NONE,NONE,"NONE
"
1h5r_B_cavity_2,8,3.838,0.4798,4,0,3,1,0,0,Glucose-1-phosphate thymidylyltransferase 1,NONE,P37744,NONE,NONE,"NONE
"
3g5k_C_cavity_1,9,4.315,0.4794,6,0,1,1,1,0,"Peptide deformylase, mitochondrial",NONE,Q9HBH1,NONE,NONE,"NONE
"
1kij_B_cavity_1,9,4.313,0.4792,4,1,2,2,0,0,Gyrase B,NONE,Q9LCX5,Involved in ATP binding,NONE,"NONE
"
2p85_D_cavity_1,8,3.833,0.4792,5,2,0,0,1,0,Cytochrome P450 2A13,OXIDOREDUCTASE,CP2AD_HUMAN,"Exhibits a coumarin 7-hydroxylase activity. Active in the metabolic activation of hexamethylphosphoramide, N,N- dimethylaniline, 2-methoxyacetophenone, N- nitrosomethylphenylamine, and the tobacco-specific carcinogen, 4- (methylnitrosamino)-1-(3-pyridyl)",NONE,"NONE
"
2hyd_A_cavity_3,9,4.307,0.4786,7,1,0,0,1,0,Putative multidrug export ATP-binding/permease protein SAV1866,NONE,Q99T13,NONE,NONE,"NONE
"
1vip_A_cavity_1,9,4.307,0.4786,6,1,1,1,0,0,Phospholipase A2 RVV-VD,NONE,P81458,NONE,NONE,"NONE
"
1y6a_A_cavity_1,9,4.305,0.4783,7,1,1,0,0,0,Vascular endothelial growth factor receptor 2,TRANSFERASE,VGFR2_HUMAN,"Receptor for VEGF or VEGFC. Has a tyrosine-protein kinase activity. The VEGF-kinase ligand/receptor signaling system plays a key role in vascular development and regulation of vascular permeability. In case of HIV-1 infection, the interaction with extrace",NONE,"Angiogenesis disorder;Melanoma;Cancer;Non-small-cell lung cancer;Renal cell carcinoma;Colorectal tumor;Ocular disease;Age related macular degeneration;Solid tumor
"
1iyk_A_cavity_1,8,3.826,0.4783,7,1,0,0,0,0,Glycylpeptide N-tetradecanoyltransferase,NONE,P30418,Involved in glycylpeptide N-tetradecanoyltransferase activity,NONE,"NONE
"
1o75_A_cavity_3,9,4.303,0.4781,6,1,2,0,0,0,47 kDa membrane antigen,NONE,P29723,"This antigen is a pathogen-specific membrane immunogen. Most abundant of the membrane lipoproteins, only found so far in pathogenic treponemes, suggesting that it is an important structural moiety in the cell envelope of virulent treponemal subspecies",NONE,"NONE
"
2dww_A_cavity_1,9,4.302,0.478,5,1,2,0,1,0,Bromodomain-containing protein 4,NONE,Q9ESU6,NONE,NONE,"NONE
"
1vhj_D_cavity_2,9,4.301,0.4779,6,1,1,1,0,0,Purine nucleoside phosphorylase deoD-type 1,NONE,Q9KPM0,NONE,NONE,"NONE
"
1ydo_A_cavity_1,9,4.296,0.4774,4,2,1,1,1,0,Hydroxymethylglutaryl-CoA lyase yngG,NONE,O34873,NONE,NONE,"NONE
"
2fju_B_cavity_4,8,3.82,0.4774,5,0,2,1,0,0,Ras-related C3 botulinum toxin substrate 1,"SIGNALING PROTEIN,APOPTOSIS/HYDROLASE",RAC1_HUMAN,"Plasma membrane-associated small GTPase which cycles between active GTP-bound and inactive GDP-bound states. In its active state, binds to a variety of effector proteins to regulate cellular responses such as secretory processes, phagocytosis of apoptotic;Isoform B has an accelerated GEF-independent GDP/GTP exchange and an impaired GTP hydrolysis, which is restored partially by GTPase-activating proteins. It is able to bind to the GTPase-binding domain of PAK but not full-length PAK in a GTP- dependent man",NONE,"NONE
"
1yw6_B_cavity_1,11,5.251,0.4773,5,2,2,1,1,0,Succinylglutamate desuccinylase,NONE,P76215,NONE,NONE,"NONE
"
2dei_A_cavity_1,9,4.296,0.4773,5,1,2,1,0,0,Probable galactokinase,NONE,O58107,NONE,NONE,"NONE
"
1tmq_A_cavity_1,10,4.771,0.4771,5,0,2,1,2,0,Alpha-amylase,NONE,P56634,NONE,NONE,"NONE
"
2o3a_B_cavity_1,8,3.814,0.4767,5,1,2,0,0,0,tRNA ribose 2-O-methyltransferase aTrm56,NONE,O29507,NONE,NONE,"NONE
"
1lj2_B_cavity_1,11,5.242,0.4765,11,0,0,0,0,0,Non-structural protein 3,NONE,P03536,NONE,NONE,"NONE
"
1g2p_A_cavity_1,9,4.289,0.4765,5,2,1,1,0,0,Adenine phosphoribosyltransferase 1,NONE,P49435,NONE,NONE,"NONE
"
3bem_A_cavity_1,8,3.812,0.4765,7,0,1,0,0,0,Putative NAD(P)H nitroreductase mhqN,NONE,P96692,NONE,NONE,"NONE
"
1eoh_G_cavity_1,8,3.811,0.4764,6,0,2,0,0,0,Glutathione S-transferase P,TRANSFERASE,GSTP1_HUMAN,Conjugation of reduced glutathione to a wide number of exogenous and endogenous hydrophobic electrophiles.,NONE,"NONE
"
2h59_B_cavity_2,8,3.809,0.4761,5,2,1,0,0,0,Cellular tumor antigen p53,HYDROLASE,P53_HUMAN,Acts as a tumor suppressor in many tumor types; induces growth arrest or apoptosis depending on the physiological circumstances and cell type. Involved in cell cycle regulation as a trans-activator that acts to negatively regulate cell division by control,"TP53 is found in increased amounts in a wide variety of transformed cells. TP53 is frequently mutated or inactivated in about 60% of cancers.;Defects in TP53 are involved in esophageal squamous cell carcinoma (ESCC) [MIM:133239]. ESCC is a tumor of the esophagus.;Defects in TP53 are a cause of Li-Fraumeni syndrome (LFS) [MIM:151623]. LFS is an autosomal dominant familial cancer syndrome that in its classic form is defined by the existence of a proband affected by a sarcoma before 45 years with a first degree relative affected by any tumor before 45 years and another first degree relative with any tumor before 45 years or a sarcoma at any age. Other clinical definitions for LFS have been proposed (PubMed:8118819 and PubMed:8718514) and called Li-Fraumeni like syndrome (LFL). In these families affected relatives develop a diverse set of malignancies at unusually early ages. Four types of cancers account for 80% of tumors occurring in TP53 germline mutation carriers: breast cancers, soft tissue and bone sarcomas, brain tumors (astrocytomas) and adrenocortical carcinomas. Less frequent tumors include choroid plexus carcinoma or papilloma before the age of 15, rhabdomyosarcoma before the age of 5, leukemia, Wilms tumor, malignant phyllodes tumor, colorectal and gastric cancers.;Defects in TP53 may be associated with nasopharyngeal carcinoma [MIM:161550]; also known as nasopharyngeal cancer.;Defects in TP53 are found in Barrett metaplasia; also known as Barrett esophagus. It is a condition in which the normally stratified squamous epithelium of the lower esophagus is replaced by a metaplastic columnar epithelium. The condition develops as a complication in approximately 10% of patients with chronic gastroesophageal reflux disease and predisposes to the development of esophageal adenocarcinoma.;Defects in TP53 are involved in head and neck squamous cell carcinomas (HNSCC) [MIM:275355].;Defects in TP53 are involved in oral squamous cell carcinoma (OSCC). Cigarette smoke is a prime mutagenic agent in cancer of the aerodigestive tract.;Defects in TP53 are a cause of lung cancer [MIM:211980].;Defects in TP53 are a cause of choroid plexus papilloma [MIM:260500]. Choroid plexus papilloma is a slow-growing benign tumor of the choroid plexus that often invades the leptomeninges. In children it is usually in a lateral ventricle but in adults it is more often in the fourth ventricle. Hydrocephalus is common, either from obstruction or from tumor secretion of cerebrospinal fluid. If it undergoes malignant transformation it is called a choroid plexus carcinoma. Primary choroid plexus tumors are rare and usually occur in early childhood.;Defects in TP53 are a cause of one form of hereditary adrenocortical carcinoma (ADCC) [MIM:202300]. ADCC is a rare childhood tumor, representing about 0.4% of childhood tumors, with a high incidence of associated tumors. ADCC occurs with increased frequency in patients with the Beckwith-Wiedemann syndrome [MIM:130650] and is a component tumor in Li-Fraumeni syndrome [MIM:151623].","NONE
"
3csy_M_cavity_1,8,3.806,0.4758,7,0,1,0,0,0,Pre-small/secreted glycoprotein,NONE,P60170,NONE,NONE,"NONE
"
2bxg_A_cavity_8,8,3.801,0.4752,5,1,1,1,0,0,Serum albumin,TRANSPORT PROTEIN,ALBU_HUMAN,"Serum albumin, the main protein of plasma, has a good binding capacity for water, Ca(2+), Na(+), K(+), fatty acids, hormones, bilirubin and drugs. Its main function is the regulation of the colloidal osmotic pressure of blood.",Defects in ALB are a cause of familial dysalbuminemic hyperthyroxinemia (FDH) [MIM:103600]. FDH is a form of euthyroid hyperthyroxinemia that is due to increased affinity of ALB for T(4). It is the most common cause of inherited euthyroid hyperthyroxinemia in Caucasian population.;A variant structure of albumin could lead to increased binding of zinc resulting in an asymptomatic augmentation of zinc concentration in the blood [MIM:194470].,"NONE
"
1vbj_B_cavity_1,9,4.273,0.4748,6,1,1,0,1,0,Prostaglandin F synthase,NONE,Q9GV41,Involved in oxidoreductase activity,NONE,"NONE
"
3man_A_cavity_1,8,3.797,0.4746,4,0,2,1,1,0,Beta-mannanase,NONE,Q9ZF13,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,"NONE
"
1u2e_D_cavity_1,8,3.796,0.4744,5,1,1,0,1,0,2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase,NONE,P77044,NONE,NONE,"NONE
"
1t2r_A_cavity_1,9,4.268,0.4742,7,0,2,0,0,0,Protein argonaute-2,NONE,Q9VUQ5,NONE,NONE,"NONE
"
1a6d_B_cavity_5,9,4.266,0.474,3,1,2,3,0,0,Thermosome subunit alpha,NONE,P48424,NONE,NONE,"NONE
"
2puj_A_cavity_1,9,4.261,0.4735,7,2,0,0,0,0,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase",NONE,P47229,NONE,NONE,"NONE
"
1tqp_A_cavity_1,9,4.261,0.4735,5,1,1,1,1,0,RIO-type serine/threonine-protein kinase Rio2,NONE,O30245,Involved in protein kinase activity,NONE,"NONE
"
2q83_B_cavity_1,8,3.788,0.4735,5,1,1,1,0,0,Spore coat protein I,NONE,O34656,NONE,NONE,"NONE
"
1k27_A_cavity_1,8,3.782,0.4728,5,0,1,1,1,0,S-methyl-5-thioadenosine phosphorylase,NONE,Q13126,Nucleotide transport and metabolism,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance
"
2dpm_A_cavity_1,18,8.507,0.4726,8,3,3,4,0,0,Modification methylase DpnIIA,NONE,P04043,NONE,NONE,"NONE
"
1a67_A_cavity_1,8,3.779,0.4724,7,0,1,0,0,0,Cystatin,NONE,P01038,NONE,NONE,"NONE
"
1jpd_X_cavity_1,8,3.777,0.4721,3,0,3,1,1,0,Uncharacterized protein ycjG,NONE,P51981,NONE,NONE,"NONE
"
2r6z_B_cavity_1,11,5.189,0.4718,5,2,2,2,0,0,UPF0341 protein in rsp 3region,NONE,P72077,NONE,NONE,"NONE
"
1n6b_A_cavity_2,9,4.246,0.4718,7,2,0,0,0,0,Cytochrome P450 2C5,NONE,P00179,Involved in monooxygenase activity,NONE,"NONE
"
2pif_A_cavity_1,9,4.244,0.4716,5,1,2,1,0,0,UPF0317 protein PSPTO_5379,NONE,Q87UC6,NONE,NONE,"NONE
"
2b7m_A_cavity_1,8,3.773,0.4716,6,1,1,0,0,0,Exocyst complex component EXO70,NONE,P19658,NONE,NONE,"NONE
"
1hbr_C_cavity_1,11,5.185,0.4714,8,0,1,0,2,0,Hemoglobin subunit alpha-D,NONE,P02001,NONE,NONE,"NONE
"
3ffc_E_cavity_1,11,5.182,0.4711,5,2,2,2,0,0,"HLA class I histocompatibility antigen, B-8 alpha chain",NONE,P30460,NONE,NONE,"NONE
"
2f9d_B_cavity_1,9,4.24,0.4711,8,1,0,0,0,0,Pre-mRNA branch site protein p14,NONE,Q9Y3B4,NONE,NONE,"NONE
"
1q90_B_cavity_1,8,3.769,0.4711,8,0,0,0,0,0,Apocytochrome f,NONE,P23577,Involved in iron ion binding,NONE,"NONE
"
2o9c_A_cavity_3,9,4.235,0.4706,5,0,1,0,3,0,Bacteriophytochrome,NONE,Q9RZA4,NONE,NONE,"NONE
"
1x8d_D_cavity_2,10,4.705,0.4705,6,1,2,0,1,0,L-rhamnose mutarotase,NONE,P32156,NONE,NONE,"NONE
"
2frx_A_cavity_1,8,3.764,0.4705,4,1,2,1,0,0,Ribosomal RNA small subunit methyltransferase F,NONE,P76273,NONE,NONE,"NONE
"
2bs9_E_cavity_1,10,4.704,0.4704,5,2,1,2,0,0,Beta-xylosidase,NONE,Q9ZFM2,NONE,NONE,"NONE
"
2ge9_A_cavity_1,8,3.763,0.4704,7,1,0,0,0,0,Tyrosine-protein kinase BTK,TRANSFERASE,BTK_HUMAN,Plays a crucial role in B-cell ontogeny. Transiently phosphorylates GTF2I on tyrosine residues in response to B-cell receptor cross-linking. Required for the formation of functional ARID3A DNA-binding complexes.,"Defects in BTK are the cause of X-linked agammaglobulinemia type 1 (XLA) [MIM:300300]. XLA is a humoral immunodeficiency disease which results in developmental defects in the maturation pathway of B-cells. Affected boys have normal levels of pre-B-cells in their bone marrow but virtually no circulating mature B-lymphocytes. This results in a lack of immunoglobulins of all classes and leads to recurrent bacterial infections like otitis, conjunctivitis, dermatitis, sinusitis in the first few years of life, or even some patients present overwhelming sepsis or meningitis, resulting in death in a few hours. Treatment in most cases is by infusion of intravenous immunoglobulin.;Defects in BTK may be the cause of X-linked hypogammaglobulinemia and isolated growth hormone deficiency (XLA- IGHD) [MIM:307200]; also known as agammaglobulinemia and isolated growth hormone deficiency or Fleisher syndrome or isolated growth hormone deficiency type 3 (IGHD3). In rare cases XLA is inherited together with isolated growth hormone deficiency (IGHD).","Autoimmune disease;Lymphoma
"
1bpw_A_cavity_1,8,3.758,0.4697,6,1,1,0,0,0,Betaine aldehyde dehydrogenase,NONE,P56533,Involved in oxidoreductase activity,NONE,"NONE
"
2vpg_B_cavity_1,8,3.757,0.4697,6,1,1,0,0,0,B-cell CLL/lymphoma 9 protein,GENE REGULATION,BCL9_HUMAN,Involved in signal transduction through the Wnt pathway. Promotes beta-catenins transcriptional activity (By similarity).,"A chromosomal aberration involving BCL9 is found in a patient with precusor B-cell acute lymphoblastic leukemia (ALL). Translocation t(1;14)(q21;q32). This translocation leaves the coding region intact, but may have pathogenic effects due to alterations in the expression level of BCL9. Several cases of translocations within the 3-UTR of BCL9 have been found in B-cell malignancies.","NONE
"
2agv_A_cavity_2,10,4.696,0.4696,9,0,1,0,0,0,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,NONE,P04191,Inorganic ion transport and metabolism,NONE,"NONE
"
2eey_A_cavity_1,9,4.226,0.4695,5,0,1,2,1,0,Molybdenum cofactor biosynthesis protein C,NONE,Q5L3F4,NONE,NONE,"NONE
"
3cio_A_cavity_1,11,5.162,0.4693,6,1,2,2,0,0,Tyrosine-protein kinase etk,NONE,P58764,NONE,NONE,"NONE
"
2gcj_A_cavity_1,9,4.221,0.469,5,1,2,1,0,0,FACT complex subunit POB3,NONE,Q04636,NONE,NONE,"NONE
"
2gbz_A_cavity_2,9,4.22,0.4688,7,0,2,0,0,0,Oligoribonuclease,NONE,Q8P8S1,NONE,NONE,"NONE
"
2qzx_B_cavity_1,24,11.23,0.4681,8,2,6,7,1,0,Candidapepsin-5,NONE,P43094,NONE,NONE,"NONE
"
1n0z_A_cavity_1,10,4.68,0.468,6,1,3,0,0,0,Zinc finger Ran-binding domain-containing protein 2,NONE,O95218,NONE,NONE,"NONE
"
1cle_B_cavity_1,10,4.679,0.4679,8,0,1,1,0,0,Lipase 3,NONE,P32947,Lipid transport and metabolism,NONE,"NONE
"
1xli_A_cavity_1,10,4.677,0.4677,9,1,0,0,0,0,Xylose isomerase,NONE,P12070,Carbohydrate transport and metabolism,NONE,"NONE
"
1yx2_B_cavity_1,9,4.197,0.4664,6,1,0,2,0,0,Aminomethyltransferase,NONE,P54378,Involved in aminomethyltransferase activity,NONE,"NONE
"
1dmh_A_cavity_3,10,4.66,0.466,6,1,1,2,0,0,"Catechol 1,2-dioxygenase",NONE,P07773,"Secondary metabolites biosynthesis, transport and catabolism",NONE,"NONE
"
2jgd_A_cavity_3,9,4.191,0.4657,5,2,1,0,1,0,2-oxoglutarate dehydrogenase E1 component,NONE,P0AFG3,NONE,NONE,"NONE
"
2wfd_B_cavity_1,9,4.191,0.4657,7,1,0,1,0,0,"Leucyl-tRNA synthetase, cytoplasmic",NONE,Q9P2J5,NONE,NONE,"NONE
"
2q8k_A_cavity_2,14,6.519,0.4656,7,1,2,0,4,0,Proliferation-associated protein 2G4,NONE,Q9UQ80,NONE,NONE,"NONE
"
1msw_D_cavity_6,10,4.649,0.4649,7,1,1,1,0,0,DNA-directed RNA polymerase,NONE,P00573,NONE,NONE,"NONE
"
3e3l_B_cavity_1,10,4.644,0.4644,7,2,0,0,1,0,"Glycogen phosphorylase, muscle form",NONE,P00489,NONE,NONE,"NONE
"
1hc1_E_cavity_1,11,5.105,0.4641,7,1,1,1,1,0,Hemocyanin A chain,NONE,P04254,NONE,NONE,"NONE
"
1rxq_D_cavity_1,10,4.638,0.4638,4,1,2,1,2,0,Putative metal-dependent hydrolase yfiT,NONE,O31562,NONE,NONE,"NONE
"
1r2j_A_cavity_2,9,4.174,0.4638,6,2,1,0,0,0,FkbI,NONE,Q9KIE5,Involved in acyl-CoA dehydrogenase activity,NONE,"NONE
"
1ohy_D_cavity_4,9,4.172,0.4636,7,1,1,0,0,0,"4-aminobutyrate aminotransferase, mitochondrial",NONE,P80404,Amino acid transport and metabolism,NONE,"For nutritional supplementation and for treating dietary shortage or imbalance.
"
2qgh_A_cavity_1,9,4.169,0.4632,4,2,1,1,1,0,Diaminopimelate decarboxylase,NONE,P56129,NONE,NONE,"NONE
"
1tqy_G_cavity_1,9,4.165,0.4628,9,0,0,0,0,0,Actinorhodin polyketide putative beta-ketoacyl synthase 1,NONE,Q02059,NONE,NONE,"NONE
"
1z5l_C_cavity_4,10,4.621,0.4621,7,1,1,1,0,0,T-cell surface glycoprotein CD1d1,NONE,P11609,Not known,NONE,"NONE
"
2pmz_A_cavity_7,9,4.158,0.462,7,1,1,0,0,0,DNA-directed RNA polymerase subunit A,NONE,Q980R2,NONE,NONE,"NONE
"
3cc6_A_cavity_1,12,5.543,0.4619,6,1,3,2,0,0,Protein tyrosine kinase 2 beta,TRANSFERASE,FAK2_HUMAN,Involved in calcium induced regulation of ion channel and activation of the map kinase signaling pathway. May represent an important signaling intermediate between neuropeptide activated receptors or neurotransmitters that increase calcium flux and the do,NONE,"NONE
"
1yag_A_cavity_1,9,4.157,0.4619,5,1,2,0,1,0,Gelsolin,CONTRACTILE PROTEIN,GELS_HUMAN,"Calcium-regulated, actin-modulating protein that binds to the plus (or barbed) ends of actin monomers or filaments, preventing monomer exchange (end-blocking or capping). It can promote the assembly of monomers into filaments (nucleation) as well as sever","Defects in GSN are the cause of amyloidosis type 5 (AMYL5) [MIM:105120]; also known as familial amyloidosis Finnish type. AMYL5 is a hereditary generalized amyloidosis due to gelsolin amyloid deposition. It is typically characterized by cranial neuropathy and lattice corneal dystrophy. Most patients have modest involvement of internal organs, but severe systemic disease can develop in some individuals causing peripheral polyneuropathy, amyloid cardiomyopathy, and nephrotic syndrome leading to renal failure.","NONE
"
3ff6_D_cavity_6,11,5.075,0.4614,6,1,2,2,0,0,Acetyl-CoA carboxylase 2,NONE,O00763,NONE,NONE,"NONE
"
1hqs_B_cavity_4,9,4.153,0.4614,4,1,2,2,0,0,Isocitrate dehydrogenase [NADP],NONE,P39126,Energy production and conversion,NONE,"NONE
"
2a14_A_cavity_1,9,4.147,0.4607,4,1,2,1,1,0,Indolethylamine N-methyltransferase,NONE,O95050,NONE,NONE,"NONE
"
2c0g_B_cavity_1,9,4.146,0.4607,7,1,1,0,0,0,Protein windbeutel,NONE,O44342,NONE,NONE,"NONE
"
2i7n_B_cavity_1,11,5.06,0.46,6,2,2,1,0,0,Pantothenate kinase 1,NONE,Q8TE04,NONE,NONE,"NONE
"
1jjx_A_cavity_1,9,4.139,0.4598,6,2,1,0,0,0,"Fatty acid-binding protein, brain",LIPID BINDING PROTEIN,FABP7_HUMAN,"B-FABP could be involved in the transport of a so far unknown hydrophobic ligand with potential morphogenic activity during CNS development. It is required for the establishment of the radial glial fiber system in developing brain, a system that is necess",NONE,"NONE
"
1kap_P_cavity_1,10,4.596,0.4596,4,0,3,3,0,0,Alkaline metalloproteinase,NONE,Q03023,NONE,NONE,"NONE
"
1qkz_H_cavity_1,10,4.595,0.4595,5,2,2,1,0,0,Immunoglobulin G-binding protein G,NONE,P19909,NONE,NONE,"NONE
"
3f5c_A_cavity_1,10,4.594,0.4594,9,0,1,0,0,0,Nuclear receptor subfamily 5 group A member 2,NONE,P45448,NONE,NONE,"NONE
"
1hi9_C_cavity_1,11,5.053,0.4593,5,0,3,3,0,0,D-aminopeptidase,NONE,P26902,NONE,NONE,"NONE
"
3cs5_B_cavity_1,9,4.128,0.4587,7,0,2,0,0,0,Phycobilisome degradation protein nblA,NONE,P35087,NONE,NONE,"NONE
"
2pah_B_cavity_3,11,5.04,0.4582,5,0,3,3,0,0,Phenylalanine-4-hydroxylase,HYDROXYLASE,PH4H_HUMAN,NONE,"Defects in PAH are the cause of phenylketonuria (PKU) [MIM:261600]. PKU is an autosomal recessive inborn error of phenylalanine metabolism, due to severe phenylalanine hydroxylase deficiency. It is characterized by blood concentrations of phenylalanine persistently above 1200 mumol (normal concentration 100 mumol) which usually causes mental retardation (unless low phenylalanine diet is introduced early in life). They tend to have light pigmentation, rashes similar to eczema, epilepsy, extreme hyperactivity, psychotic states and an unpleasant mousy odor.;Defects in PAH are the cause of non-phenylketonuria hyperphenylalaninemia (Non-PKU HPA) [MIM:261600]. Non-PKU HPA is a mild form of phenylalanine hydroxylase deficiency characterized by phenylalanine levels persistently below 600 mumol, which allows normal intellectual and behavioral development without treatment. Non-PKU HPA is usually caused by the combined effect of a mild hyperphenylalaninemia mutation and a severe one.;Defects in PAH are the cause of hyperphenylalaninemia (HPA) [MIM:261600]. HPA is the mildest form of phenylalanine hydroxylase deficiency.","Phenylketonuria;Sickle cell anemia;Vascular disease;Genetic disorder;Diabetic nephropathy;Hypertension;Ataxia;Peripheral arterial occlusive disease;Coronary artery disease
"
