From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
A0KF84,A0KF84,reviewed,HUTI_AERHH,Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase),hutI AHA_0377,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),411
Q81F54,Q81F54,unreviewed,Q81F54_BACCR,Glyoxalase family protein,BC_1747,Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711),150
Q8TF76,Q8TF76,reviewed,HASP_HUMAN,Serine/threonine-protein kinase haspin (EC 2.7.11.1) (Germ cell-specific gene 2 protein) (H-haspin) (Haploid germ cell-specific nuclear protein kinase),HASPIN GSG2,Homo sapiens (Human),798
P46072,P46072,reviewed,FRA1_ALIFS,Major NAD(P)H-flavin oxidoreductase (EC 1.6.99.-) (FRASE I),,Aliivibrio fischeri (Vibrio fischeri),218
P64820,P64820,reviewed,MBTK_MYCBO,Lysine N-acyltransferase MbtK (N-acyltransferase MbtK) (EC 2.3.1.-) (Mycobactin synthase protein K),mbtK BQ2027_MB1382C,Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97),210
P38940,P38940,reviewed,NEPU_GEOSE,Neopullulanase (EC 3.2.1.135),nplT,Geobacillus stearothermophilus (Bacillus stearothermophilus),588
P37747,P37747,reviewed,GLF_ECOLI,UDP-galactopyranose mutase (UGM) (EC 5.4.99.9) (UDP-GALP mutase) (Uridine 5-diphosphate galactopyranose mutase),glf yefE b2036 JW2021,Escherichia coli (strain K12),367
P32738,P32738,reviewed,CLAT_RAT,Choline O-acetyltransferase (CHOACTase) (ChAT) (Choline acetylase) (EC 2.3.1.6),Chat,Rattus norvegicus (Rat),640
Q56222,Q56222,reviewed,NQO1_THET8,NADH-quinone oxidoreductase subunit 1 (EC 7.1.1.-) (NADH dehydrogenase I chain 1) (NDH-1 subunit 1),nqo1 TTHA0089,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),438
P39758,P39758,reviewed,ABH_BACSU,Putative transition state regulator Abh,abh ylxT yzaA BSU14480,Bacillus subtilis (strain 168),92
Q9P0R6,Q9P0R6,reviewed,GSKIP_HUMAN,GSK3B-interacting protein (GSKIP) (GSK3beta interaction protein),GSKIP C14orf129 HSPC210,Homo sapiens (Human),139
Q9KAG8,Q9KAG8,reviewed,IOLC_HALH5,5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase),iolC BH2319,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),331
Q00496,Q00496,reviewed,BXE_CLOBO,Botulinum neurotoxin type E (BoNT/E) (Bontoxilysin-E) [Cleaved into: Botulinum neurotoxin E light chain (LC) (EC 3.4.24.69); Botulinum neurotoxin E heavy chain (HC)],botE,Clostridium botulinum,1251
O95453,O95453,reviewed,PARN_HUMAN,Poly(A)-specific ribonuclease PARN (EC 3.1.13.4) (Deadenylating nuclease) (Deadenylation nuclease) (Polyadenylate-specific ribonuclease),PARN DAN,Homo sapiens (Human),639
Q9WUL7,Q9WUL7,reviewed,ARL3_MOUSE,ADP-ribosylation factor-like protein 3,Arl3,Mus musculus (Mouse),182
Q9RGX9,G0L322,reviewed,AGAA_ZOBGA,Beta-agarase A (EC 3.2.1.81) [Cleaved into: Beta-agarase A catalytic chain (AgaAc)],agaA zobellia_4203,Zobellia galactanivorans (strain DSM 12802 / CCUG 47099 / CIP 106680 / NCIMB 13871 / Dsij),539
Q53SF7,Q53SF7,reviewed,COBL1_HUMAN,Cordon-bleu protein-like 1,COBLL1 KIAA0977,Homo sapiens (Human),1128
Q9HKT1,Q9HKT1,reviewed,LPLAN_THEAC,Lipoate-protein ligase A subunit 1 (EC 6.3.1.20) (Lipoate--protein ligase subunit 1),lplA Ta0514,Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165),262
CHLE_HUMAN,P06276,reviewed,CHLE_HUMAN,Cholinesterase (EC 3.1.1.8) (Acylcholine acylhydrolase) (Butyrylcholine esterase) (Choline esterase II) (Pseudocholinesterase),BCHE CHE1,Homo sapiens (Human),602
P18546,P18546,reviewed,CAPSD_PAVPN,Capsid protein VP1 (Coat protein VP1),,Porcine parvovirus (strain NADL-2) (PPV),729
P11436,P11436,reviewed,AMIE_PSEAE,Aliphatic amidase (EC 3.5.1.4) (Acylamide amidohydrolase),amiE PA3366,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),346
P21338,P21338,reviewed,RNI_ECOLI,Ribonuclease I (RNase I) (EC 4.6.1.21) (Enterobacter ribonuclease),rna rnsA b0611 JW0603,Escherichia coli (strain K12),268
DAPK2_HUMAN,Q9UIK4,reviewed,DAPK2_HUMAN,Death-associated protein kinase 2 (DAP kinase 2) (EC 2.7.11.1) (DAP-kinase-related protein 1) (DRP-1),DAPK2,Homo sapiens (Human),370
Q28943,Q28943,reviewed,DPYD_PIG,Dihydropyrimidine dehydrogenase [NADP(+)] (DHPDHase) (DPD) (EC 1.3.1.2) (Dihydrothymine dehydrogenase) (Dihydrouracil dehydrogenase),DPYD,Sus scrofa (Pig),1025
Q86SR1,Q86SR1,reviewed,GLT10_HUMAN,Polypeptide N-acetylgalactosaminyltransferase 10 (EC 2.4.1.41) (Polypeptide GalNAc transferase 10) (GalNAc-T10) (pp-GaNTase 10) (Protein-UDP acetylgalactosaminyltransferase 10) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 10),GALNT10,Homo sapiens (Human),603
P01026,P01026,reviewed,CO3_RAT,Complement C3 [Cleaved into: Complement C3 beta chain; C3-beta-c (C3bc) (Neutrophil chemotactic factor-2) (ENCF-2); Complement C3 alpha chain; C3a anaphylatoxin (Neutrophil chemotactic factor-1) (ENCF-1); Acylation stimulating protein (ASP) (C3adesArg); Complement C3b alpha' chain; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2],C3,Rattus norvegicus (Rat),1663
Q42521,Q42521,reviewed,DCE1_ARATH,Glutamate decarboxylase 1 (GAD 1) (EC 4.1.1.15),GAD1 GAD GDH1 At5g17330 MKP11.30 MKP11_18,Arabidopsis thaliana (Mouse-ear cress),502
P47075,P47075,reviewed,VTC4_YEAST,Vacuolar transporter chaperone complex subunit 4 (Phosphate metabolism protein 3) (Polyphosphate kinase) (SPX-dependent polyphosphate polymerase VTC subunit 4) (Vacuolar membrane polyphosphate polymerase catalytic subunit) (PolyP polymerase) (EC 2.7.4.1),VTC4 PHM3 YJL012C J1345,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),721
Q51507,Q51507,reviewed,PCHB_PSEAE,Isochorismate pyruvate lyase (IPL) (EC 4.2.99.21) (Chorismate mutase) (CM) (EC 5.4.99.5) (Salicylate biosynthesis protein),pchB PA4230,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),101
PPARG_HUMAN,P37231,reviewed,PPARG_HUMAN,Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3),PPARG NR1C3,Homo sapiens (Human),505
O58843,O58843,reviewed,ATGT_PYRHO,tRNA-guanine(15) transglycosylase (EC 2.4.2.48) (7-cyano-7-deazaguanine tRNA-ribosyltransferase) (Archaeal tRNA-guanine transglycosylase),tgtA PH1116,Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),582
P54317,P54317,reviewed,LIPR2_HUMAN,Pancreatic lipase-related protein 2 (PL-RP2) (Cytotoxic T lymphocyte lipase) (Galactolipase) (EC 3.1.1.26) (Triacylglycerol lipase) (EC 3.1.1.3),PNLIPRP2 PLRP2,Homo sapiens (Human),469
Q40778,Q40778,reviewed,C74A2_PARAR,Allene oxide synthase (EC 4.2.1.92) (Cytochrome P450 74A2) (Rubber particle protein) (RPP),CYP74A2 RPP30,Parthenium argentatum (Guayule rubber plant),473
O25836,O25836,reviewed,AMIF_HELPY,Formamidase (EC 3.5.1.49) (Formamide amidohydrolase),amiF HP_1238,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),334
P94690,P94690,reviewed,CYC3A_DESAF,Acidic cytochrome c3,,Desulfocurvibacter africanus (Desulfovibrio africanus),127
Q837V6,Q837V6,reviewed,DNLJ_ENTFA,DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)]),ligA EF_0722,Enterococcus faecalis (strain ATCC 700802 / V583),676
Q9W7K5,Q9W7K5,reviewed,LDHA_CYPCA,L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27),ldha,Cyprinus carpio (Common carp),333
O31474,O31474,reviewed,YCGJ_BACSU,Uncharacterized methyltransferase YcgJ (EC 2.1.1.-),ycgJ BSU03160,Bacillus subtilis (strain 168),253
CP51_MYCTU,P9WPP9,reviewed,CP51_MYCTU,Sterol 14alpha-demethylase (EC 1.14.15.36) (CYPLI) (Cytochrome P450 51) (Cytochrome P450-14DM) (Cytochrome P450-LIA1) (Sterol 14-alpha demethylase),cyp51 Rv0764c MTCY369.09c,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),451
Q9WZY3,Q9WZY3,reviewed,METAA_THEMA,Homoserine O-acetyltransferase (HAT) (EC 2.3.1.31) (HTS-like HTA) (Homoserine transacetylase) (HTA),metAA metA TM_0881,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),304
ARHG1_HUMAN,Q92888,reviewed,ARHG1_HUMAN,Rho guanine nucleotide exchange factor 1 (115 kDa guanine nucleotide exchange factor) (p115-RhoGEF) (p115RhoGEF) (Sub1.5),ARHGEF1,Homo sapiens (Human),912
Q28021,Q28021,reviewed,ROCK2_BOVIN,"Rho-associated protein kinase 2 (EC 2.7.11.1) (Rho-associated, coiled-coil-containing protein kinase 2) (Rho-associated, coiled-coil-containing protein kinase II) (ROCK-II) (p164 ROCK-2)",ROCK2,Bos taurus (Bovine),1388
P51659,P51659,reviewed,DHB4_HUMAN,"Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MFP-2) (Short chain dehydrogenase/reductase family 8C member 1) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)]",HSD17B4 EDH17B4 SDR8C1,Homo sapiens (Human),736
O67925,O67925,reviewed,AROK_AQUAE,Shikimate kinase (SK) (EC 2.7.1.71),aroK aq_2177,Aquifex aeolicus (strain VF5),168
Q05769,Q05769,reviewed,PGH2_MOUSE,Prostaglandin G/H synthase 2 (EC 1.14.99.1) (Cyclooxygenase-2) (COX-2) (Glucocorticoid-regulated inflammatory cyclooxygenase) (Gripghs) (Macrophage activation-associated marker protein P71/73) (PES-2) (PHS II) (Prostaglandin H2 synthase 2) (PGH synthase 2) (PGHS-2) (Prostaglandin-endoperoxide synthase 2) (TIS10 protein),Ptgs2 Cox-2 Cox2 Pghs-b Tis10,Mus musculus (Mouse),604
Q9H477,Q9H477,reviewed,RBSK_HUMAN,Ribokinase (RK) (EC 2.7.1.15),RBKS RBSK,Homo sapiens (Human),322
Q9M015,Q9M015,reviewed,Y5161_ARATH,Uncharacterized protein At5g01610,At5g01610 F7A7.130,Arabidopsis thaliana (Mouse-ear cress),170
Q9I6B4,Q9I6B4,reviewed,THIG_PSEAE,Thiazole synthase (EC 2.8.1.10),thiG PA0381,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),265
P01869,P01869,reviewed,IGH1M_MOUSE,"Ig gamma-1 chain C region, membrane-bound form",Ighg1 Igh-4,Mus musculus (Mouse),393
P26811,P26811,reviewed,DPOL1_SACS2,DNA polymerase 1 (EC 2.7.7.7) (DNA polymerase I) (Pol B1),dpo1 polS SSO0552,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),882
Q58503,Q58503,reviewed,RELE3_METJA,Toxin RelE3 (EC 3.1.-.-) (MjRelE) (Putative endoribonuclease RelE),relE3 relE MJ1103,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),88
P61218,P61218,reviewed,RPAB2_HUMAN,"DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RNA polymerases I, II, and III subunit ABC2) (DNA-directed RNA polymerase II subunit F) (DNA-directed RNA polymerases I, II, and III 14.4 kDa polypeptide) (RPABC14.4) (RPB14.4) (RPB6 homolog) (RPC15)",POLR2F POLRF,Homo sapiens (Human),127
P26987,P26987,reviewed,SAM22_SOYBN,Stress-induced protein SAM22 (Pathogenesis-related protein 10) (Starvation-associated message 22) (allergen Gly m 4),PR-10 GLYMA_07G243500,Glycine max (Soybean) (Glycine hispida),158
Q03154,Q03154,reviewed,ACY1_HUMAN,Aminoacylase-1 (ACY-1) (EC 3.5.1.14) (N-acyl-L-amino-acid amidohydrolase),ACY1,Homo sapiens (Human),408
P0A6X7,P0A6X7,reviewed,IHFA_ECOLI,Integration host factor subunit alpha (IHF-alpha),ihfA hid himA b1712 JW1702,Escherichia coli (strain K12),99
Q02440,Q02440,reviewed,MYO5A_CHICK,"Unconventional myosin-Va (Dilute myosin heavy chain, non-muscle) (Myosin heavy chain p190) (Myosin-V)",MYO5A,Gallus gallus (Chicken),1829
P04880,P04880,reviewed,PHOSP_VSIVM,Phosphoprotein (Protein P) (Protein M1),P,Vesicular stomatitis Indiana virus (strain Mudd-Summers) (VSIV),265
Q14894,Q14894,reviewed,CRYM_HUMAN,Ketimine reductase mu-crystallin (EC 1.5.1.25) (NADP-regulated thyroid-hormone-binding protein),CRYM THBP,Homo sapiens (Human),314
P11086,P11086,reviewed,PNMT_HUMAN,Phenylethanolamine N-methyltransferase (PNMTase) (EC 2.1.1.28) (Noradrenaline N-methyltransferase),PNMT PENT,Homo sapiens (Human),282
O35685,O35685,reviewed,NUDC_MOUSE,Nuclear migration protein nudC (Nuclear distribution protein C homolog) (Silica-induced gene 92 protein) (SIG-92),Nudc,Mus musculus (Mouse),332
O31663,O31663,reviewed,MTNK_BACSU,Methylthioribose kinase (MTR kinase) (EC 2.7.1.100),mtnK ykrT BSU13560,Bacillus subtilis (strain 168),397
P45510,P45510,reviewed,DHAK_CITFR,Dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.29) (Glycerone kinase),dhaK,Citrobacter freundii,552
P31800,P31800,reviewed,QCR1_BOVIN,"Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)",UQCRC1,Bos taurus (Bovine),480
O35543,O35543,reviewed,HPGDS_RAT,Hematopoietic prostaglandin D synthase (H-PGDS) (EC 5.3.99.2) (GST class-sigma) (Glutathione S-transferase) (EC 2.5.1.18) (Glutathione-dependent PGD synthase) (Glutathione-requiring prostaglandin D synthase) (Prostaglandin-H2 D-isomerase),Hpgds Gsts Pgds Ptgds2,Rattus norvegicus (Rat),199
P31069,P31069,reviewed,KCH_ECOLI,Voltage-gated potassium channel Kch,kch b1250 JW1242,Escherichia coli (strain K12),417
P32321,P32321,reviewed,DCTD_HUMAN,Deoxycytidylate deaminase (EC 3.5.4.12) (dCMP deaminase),DCTD,Homo sapiens (Human),178
Q9RUB5,Q9RUB5,reviewed,DXS_DEIRA,1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS),dxs DR_1475,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1),629
P38383,P38383,reviewed,SECE_THET8,Protein translocase subunit SecE,secE TTHA0249,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),60
P00958,P00958,reviewed,SYMC_YEAST,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)",MES1 YGR264C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),751
Q9GZZ1,Q9GZZ1,reviewed,NAA50_HUMAN,N-alpha-acetyltransferase 50 (hNaa50p) (EC 2.3.1.258) (N-acetyltransferase 13) (N-acetyltransferase 5) (hNAT5) (N-acetyltransferase san homolog) (hSAN) (N-epsilon-acetyltransferase 50) (EC 2.3.1.-) (NatE catalytic subunit),NAA50 MAK3 NAT13 NAT5,Homo sapiens (Human),169
Q9WZC2,Q9WZC2,reviewed,SPEE_THEMA,Polyamine aminopropyltransferase (Putrescine aminopropyltransferase) (PAPT) (Spermidine synthase) (SPDS) (SPDSY) (EC 2.5.1.16),speE TM_0654,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),296
P37700,P37700,reviewed,GUNG_RUMCH,"Endoglucanase G (EC 3.2.1.4) (Cellulase G) (EGCCG) (Endo-1,4-beta-glucanase G)",celCCG Ccel_0731,Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) (Clostridium cellulolyticum),725
Q53728,Q53728,reviewed,PLD_STRAT,Phospholipase D (EC 3.1.4.4) (Choline phosphatase),,Streptomyces antibioticus,556
P69681,P69681,reviewed,AMTB_ECOLI,Ammonium transporter AmtB (Ammonia channel AmtB) (Ammonium channel AmtB),amtB ybaG b0451 JW0441,Escherichia coli (strain K12),428
P54945,P54945,reviewed,YXEF_BACSU,Uncharacterized protein YxeF,yxeF BSU39570 HS74F,Bacillus subtilis (strain 168),144
P27601,P27601,reviewed,GNA13_MOUSE,Guanine nucleotide-binding protein subunit alpha-13 (G alpha-13) (G-protein subunit alpha-13),Gna13 Gna-13,Mus musculus (Mouse),377
Q9X1U7,Q9X1U7,reviewed,ATPA_THEMA,ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha),atpA TM_1612,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),503
P22505,P22505,reviewed,BGLB_PAEPO,Beta-glucosidase B (EC 3.2.1.21) (Amygdalase) (Beta-D-glucoside glucohydrolase) (Cellobiase) (Gentiobiase),bglB,Paenibacillus polymyxa (Bacillus polymyxa),448
P01579,P01579,reviewed,IFNG_HUMAN,Interferon gamma (IFN-gamma) (Immune interferon),IFNG,Homo sapiens (Human),166
P46939,P46939,reviewed,UTRN_HUMAN,Utrophin (Dystrophin-related protein 1) (DRP-1),UTRN DMDL DRP1,Homo sapiens (Human),3433
P35244,P35244,reviewed,RFA3_HUMAN,Replication protein A 14 kDa subunit (RP-A p14) (Replication factor A protein 3) (RF-A protein 3),RPA3 REPA3 RPA14,Homo sapiens (Human),121
P20826,P20826,reviewed,SCF_MOUSE,Kit ligand (Hematopoietic growth factor KL) (Mast cell growth factor) (MGF) (Steel factor) (Stem cell factor) (SCF) (c-Kit ligand) [Cleaved into: Soluble KIT ligand (sKITLG)],Kitlg Kitl Mgf Sl Slf,Mus musculus (Mouse),273
Q03141,Q03141,reviewed,MARK3_MOUSE,MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (ELKL motif kinase 2) (EMK-2) (MPK-10),Mark3 Emk2 Mpk10,Mus musculus (Mouse),753
P38554,P38554,reviewed,CYC32_DESNO,"Cytochrome c3, 26 kDa",,Desulfomicrobium norvegicum (strain DSM 1741 / NCIMB 8310) (Desulfovibrio baculatus (strain Norway 4)) (Desulfovibrio desulfuricans (strain Norway 4)),111
Q63009,Q63009,reviewed,ANM1_RAT,Protein arginine N-methyltransferase 1 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT1),Prmt1 Hrmt1l2,Rattus norvegicus (Rat),353
P83851,P83851,reviewed,IUNH_LEIMA,Inosine-uridine preferring nucleoside hydrolase (IU-NH) (IU-nucleoside hydrolase) (EC 3.2.2.2) (EC 3.2.2.3) (Non-specific nucleoside hydrolase),NSNH,Leishmania major,314
INGR1_HUMAN,P15260,reviewed,INGR1_HUMAN,Interferon gamma receptor 1 (IFN-gamma receptor 1) (IFN-gamma-R1) (CDw119) (Interferon gamma receptor alpha-chain) (IFN-gamma-R-alpha) (CD antigen CD119),IFNGR1,Homo sapiens (Human),489
CEL_HUMAN,P19835,reviewed,CEL_HUMAN,Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (EC 3.1.1.6) (Bile salt-stimulated lipase) (BSSL) (Bucelipase) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase),CEL BAL,Homo sapiens (Human),753
P49278,P49278,reviewed,ALL2_DERPT,Mite group 2 allergen Der p 2 (Allergen Der p II) (DPX) (allergen Der p 2),DERP2,Dermatophagoides pteronyssinus (European house dust mite),146
P30711,P30711,reviewed,GSTT1_HUMAN,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1) (Glutathione transferase T1-1),GSTT1,Homo sapiens (Human),240
CD1A_HUMAN,P06126,reviewed,CD1A_HUMAN,T-cell surface glycoprotein CD1a (T-cell surface antigen T6/Leu-6) (hTa1 thymocyte antigen) (CD antigen CD1a),CD1A,Homo sapiens (Human),327
P93343,P93343,reviewed,1433C_TOBAC,14-3-3-like protein C (14-3-3-like protein B),,Nicotiana tabacum (Common tobacco),260
Q9VDE6,Q9VDE6,reviewed,EXOC6_DROME,Exocyst complex component 6 (Exocyst complex component Sec15),Sec15 CG7034,Drosophila melanogaster (Fruit fly),766
IPSP_HUMAN,P05154,reviewed,IPSP_HUMAN,Plasma serine protease inhibitor (Acrosomal serine protease inhibitor) (Plasminogen activator inhibitor 3) (PAI-3) (PAI3) (Protein C inhibitor) (PCI) (Serpin A5),SERPINA5 PCI PLANH3 PROCI,Homo sapiens (Human),406
P20646,P20646,reviewed,PPAP_RAT,Prostatic acid phosphatase (EC 3.1.3.2) (5'-nucleotidase) (5'-NT) (EC 3.1.3.5) (Acid phosphatase 3) (Ecto-5'-nucleotidase) (Fluoride-resistant acid phosphatase) (FRAP) (Protein tyrosine phosphatase ACP3) (EC 3.1.3.48) (Thiamine monophosphatase) (TMPase),Acp3 Acpp,Rattus norvegicus (Rat),381
P0A8X2,P0A8X2,reviewed,YCEI_ECOLI,Protein YceI,yceI b1056 JW1043,Escherichia coli (strain K12),191
Q9KX40,Q9KX40,reviewed,ESTB_BURGA,Esterase EstB (EC 3.1.1.-),estB,Burkholderia gladioli (Pseudomonas marginata) (Phytomonas marginata),392
Q9Y9L0,Q9Y9L0,reviewed,TDXH_AERPE,Peroxiredoxin (EC 1.11.1.24) (Thioredoxin peroxidase) (ApTPx) (Thioredoxin-dependent peroxiredoxin),APE_2278,Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1),250
P36206,P36206,reviewed,DBH_THEMA,DNA-binding protein HU,hup TM_0266,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),90
P09792,P09792,reviewed,GST28_SCHMA,Glutathione S-transferase class-mu 28 kDa isozyme (GST 28) (EC 2.5.1.18) (GSH transferase S.m. 1-1) (Protective 28 kDa antigen) (Sm28 antigen) (Sm28GST) (Smp28),GST28 Smp_054160,Schistosoma mansoni (Blood fluke),211
P28316,P28316,reviewed,GLB_ASCSU,Extracellular globin,,Ascaris suum (Pig roundworm) (Ascaris lumbricoides),338
Q834P5,Q834P5,unreviewed,Q834P5_ENTFA,Catalase (EC 1.11.1.6),katA EF_1597,Enterococcus faecalis (strain ATCC 700802 / V583),478
STK4_HUMAN,Q13043,reviewed,STK4_HUMAN,Serine/threonine-protein kinase 4 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 1) (MST-1) (STE20-like kinase MST1) (Serine/threonine-protein kinase Krs-2) [Cleaved into: Serine/threonine-protein kinase 4 37kDa subunit (MST1/N); Serine/threonine-protein kinase 4 18kDa subunit (MST1/C)],STK4 KRS2 MST1,Homo sapiens (Human),487
P22088,P22088,reviewed,LIP_BURCE,Triacylglycerol lipase (EC 3.1.1.3) (Extracellular lipase) (Triacylglycerol ester hydrolase),lip lipA,Burkholderia cepacia (Pseudomonas cepacia),364
FKBA_ECOLI,P45523,reviewed,FKBA_ECOLI,FKBP-type peptidyl-prolyl cis-trans isomerase FkpA (PPIase) (EC 5.2.1.8) (Rotamase),fkpA yzzS b3347 JW3309,Escherichia coli (strain K12),270
KPCT_HUMAN,Q04759,reviewed,KPCT_HUMAN,Protein kinase C theta type (EC 2.7.11.13) (nPKC-theta),PRKCQ PRKCT,Homo sapiens (Human),706
P26205,P26205,reviewed,BGLT_TRIRP,Cyanogenic beta-glucosidase (EC 3.2.1.21) (Linamarase),LI,Trifolium repens (Creeping white clover),425
P0ACP7,P0ACP7,reviewed,PURR_ECOLI,HTH-type transcriptional repressor PurR (Pur regulon repressor) (Purine nucleotide synthesis repressor),purR b1658 JW1650,Escherichia coli (strain K12),341
Q7SYL1,Q7SYL1,reviewed,AR2BP_DANRE,ADP-ribosylation factor-like protein 2-binding protein (ARF-like 2-binding protein),arl2bp,Danio rerio (Zebrafish) (Brachydanio rerio),168
O05510,O05510,reviewed,SCRK_BACSU,Putative fructokinase (EC 2.7.1.4) (Glucomannan utilization protein E),gmuE ydhR BSU05860,Bacillus subtilis (strain 168),299
P0A592,P9WN24,reviewed,TRHBN_MYCTO,Group 1 truncated hemoglobin GlbN (Truncated hemoglobin) (trHbN) (Hemoglobin-like protein HbN),glbN MT1594,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),136
P0A592,P9WN25,reviewed,TRHBN_MYCTU,Group 1 truncated hemoglobin GlbN (Truncated hemoglobin) (trHbN) (Hemoglobin-like protein HbN),glbN Rv1542c MTCY48.23,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),136
P11880,P11880,reviewed,MURF_ECOLI,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme) (UDP-MurNAc-pentapeptide synthetase),murF mra b0086 JW0084,Escherichia coli (strain K12),452
Q58MU6,Q58MU6,reviewed,PEBS_BPPRM,Phycoerythrobilin synthase (EC 1.3.7.6) ((3Z)-phycoerythrobilin:ferredoxin oxidoreductase),pebS PSSM2_058,Prochlorococcus phage P-SSM2,233
P13497,P13497,reviewed,BMP1_HUMAN,Bone morphogenetic protein 1 (BMP-1) (EC 3.4.24.19) (Mammalian tolloid protein) (mTld) (Procollagen C-proteinase) (PCP),BMP1 PCOLC,Homo sapiens (Human),986
P14916,P14916,reviewed,URE23_HELPY,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),ureA hpuA HP_0073,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),238
